School Number,School Name,LA Code,Local Authority,Sector,Governance - see notes,WM Code,Welsh Medium Type - see notes,School Type,Religious Character,Address 1,Address 2,Address 3,Address 4,Postcode,Phone Number,Pupils - see notes
6663022.0,Castle Caereinion Church In Wales School,666.0,Powys,Primary,Voluntary controlled,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Castle Caereinion,Welshpool,Powys,,SY21 9AL,01938 850275,24.0
6663026.0,Gladestry C.I.W. School,666.0,Powys,Primary,Voluntary controlled,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Gladestry,Kington,Herefordshire,,HR5 3NR,01544 370207,42.0
6663030.0,Ysgol Trefonnen Church in Wales Community Primary,666.0,Powys,Primary,Voluntary controlled,DS,Dual Stream,"Nursery, Infants & Juniors",Church in Wales,Trefonnen Lane,Llandrindod Wells,Powys,,LD1 5EB,01597 822190,209.0
6663031.0,Newbridge-On-Wye Church In Wales School,666.0,Powys,Primary,Voluntary controlled,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Newbridge on Wye,Llandrindod Wells,Powys,,LD1 6LD,01597 860273,126.0
6663033.0,Clyro C.I.W. School,666.0,Powys,Primary,Voluntary controlled,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Clyro,Via Hereford,,,HR3 5LE,01497 820860,86.0
6663035.0,Knighton C.I.W. School,666.0,Powys,Primary,Voluntary controlled,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Knighton,Powys,,,LD7 1HP,01547 528691,207.0
6663036.0,Rhayader C.I.W. School,666.0,Powys,Primary,Voluntary controlled,DS,Dual Stream,"Nursery, Infants & Juniors",Church in Wales,Bryntirion,Rhayader,Powys,,LD6 5LT,01597 810288,199.0
6663037.0,Llanelwedd Church In Wales Primary School,666.0,Powys,Primary,Voluntary controlled,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Llanelwedd,Builth Wells,Powys,,LD2 3TY,01982 552616,108.0
6663046.0,Llangedwyn C In W Primary School,666.0,Powys,Primary,Voluntary controlled,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Llangedwyn,,Oswestry,Salop,SY10 9LD,01691 780264,18.0
6663050.0,Llangors C.I.W. School,666.0,Powys,Primary,Voluntary controlled,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Llangorse,Brecon,Powys,,LD3 7TR,01874 658663,161.0
6663051.0,Welshpool Church in Wales Primary School,666.0,Powys,Primary,Voluntary controlled,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Severn Road,Welshpool,Powys,,SY21 7AT,01938 552971,286.0
6663301.0,St. Michael's C.I.W. School,666.0,Powys,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Kerry,Newtown,Powys,,SY16 4NP,01686 670208,105.0
6663303.0,Llansantffraid C In W School,666.0,Powys,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Treflan,Llansantffraid,Powys,,SY22 6AE,01691 828539,120.0
6663316.0,Llanbedr C.I.W. (Aided),666.0,Powys,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Llanbedr,Crickhowell,Powys,,NP8 1SR,01873 810619,46.0
6663317.0,Archdeacon Griffiths C.I.W. Primary School,666.0,Powys,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Llyswen,Brecon,Powys,,LD3 0YB,01874 754334,148.0
6663318.0,Priory Church In Wales School,666.0,Powys,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Pendre Close,Brecon,Powys,,LD3 9EU,01874 623549,151.0
6663320.0,St Mary`s R.C. (A) School,666.0,Powys,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Roman Catholic,Milford Road,Newtown,Powys,,SY16 2EH,01686 625582,73.0
6663322.0,Llangattock C.I.W. School,666.0,Powys,Primary,Voluntary aided,EM,English medium,"Nursery, Infants & Juniors",Church in Wales,Llangattock,Crickhowell,Powys,,NP8 1PH,01873 810608,108.0
6663323.0,Ysgol Cwm Banwy,666.0,Powys,Primary,Voluntary aided,WM,Welsh medium,Primary,Not available,Llangadfan School,,Banwy C P School,Llangadfan Welshpool,SY21 0NW,,
6664000.0,Ysgol Uwchradd Caereinion High School,666.0,Powys,Secondary,Community,BB,Bilingual (Type B),Secondary (ages 11-19),---,Llanfair Caereinion,Welshpool,Powys,,SY21 0HW,01938 810888,439.0
6664002.0,Llanidloes High School,666.0,Powys,Secondary,Community,EW,English with significant Welsh,Secondary (ages 11-19),---,Llanidloes,Powys,,,SY18 6EX,01686 412289,595.0
6664011.0,Newtown High School,666.0,Powys,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Dolfor Road,Newtown,Powys,,SY16 1JE,01686 626304,1031.0
6664013.0,Welshpool High School,666.0,Powys,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Salop Road,Welshpool,Powys,,SY21 7RE,01938 552014,874.0
6664021.0,Ysgol Maesydderwen,666.0,Powys,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Tudor Street,Ystradgynlais,Swansea,,SA9 1AP,01639 842115,497.0
6664022.0,Brecon High School,666.0,Powys,Secondary,Community,EW,English with significant Welsh,Secondary (ages 11-19),---,Penlan,Brecon,Powys,,LD3 9SR,01874 622361,474.0
6664023.0,Gwernyfed High School,666.0,Powys,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Three Cocks,Brecon,Powys,,LD3 0SG,01497 847445,495.0
6664024.0,Crickhowell High School,666.0,Powys,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,New Road,Crickhowell,Powys,,NP8 1AW,01873 813500,906.0
6664025.0,Ysgol Calon Cymru,666.0,Powys,Secondary,Community,AB,Bilingual (Type A),Secondary (ages 11-19),---,College Road,,Builth Wells,Powys,LD2 3BW,01982 553292,1048.0
6665500.0,Ysgol Bro Hyddgen,666.0,Powys,Middle,Community,AB,Bilingual (Type A),Middle (ages 4-19),---,Machynlleth,Powys,,,SY20 8DR,01654 702994,474.0
6665501.0,Ysgol Llanfyllin,666.0,Powys,Middle,Not Applicable,CB,Bilingual (Type C),Middle (ages 4-19),Not available,Llanfyllin High School,,Llanfyllin School,Llanfyllin,SY22 5BJ,,
6667001.0,Ysgol Neuadd Brynllywarch Hall School,666.0,Powys,Special,Not Applicable,NA,Not applicable,Special (with post-16 provision),---,Kerry,Nr Newtown,Powys,,SY16 4PB,01686 670276,51.0
6667002.0,Ysgol Cedewain,666.0,Powys,Special,Not Applicable,NA,Not applicable,Special (with post-16 provision),---,Maesyrhandir,Newtown,Powys,,SY16 1LH,01686 627454,120.0
6667004.0,Ysgol Penmaes,666.0,Powys,Special,Not Applicable,NA,Not applicable,Special (with post-16 provision),---,Canal Road,Brecon,Powys,,LD3 7HL,01874 623508,110.0
6672281.0,Ysgol Gymunedol Gynradd Aberaeron,667.0,Ceredigion,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,Maes yr Heli,Aberaeron,Ceredigion,,SA46 0BQ,01545 570313,231.0
6672285.0,Ysgol Gymunedol Ciliau Parc,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Ciliau Aeron,Llanbedr Pont Steffan,Ceredigion,,SA48 8BX,01570 470650,74.0
6672288.0,Ysgol Gymunedol Dihewyd,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Dihewyd,Llanbedr Pont Steffan,Ceredigion,,SA48 7PN,01570 470647,32.0
6672289.0,Ysgol Gymunedol Felinfach,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Felinfach,Llanbedr Pont Steffan,Ceredigion,,SA48 8BE,01570 470655,45.0
6672291.0,Ysgol Gymunedol Llanarth,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Llannarth,Ceredigion,,,SA47 0PA,01545 580343,61.0
6672293.0,Ysgol Gymunedol Llannon,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Llannon,Aberystwyth,Ceredigion,,SY23 5HX,01974 202478,32.0
6672295.0,Ysgol Gymunedol Cei Newydd,667.0,Ceredigion,Primary,Community,EW,English with significant Welsh,Infants & Juniors,---,Maes Yr Ysgol,Cei Newydd,Ceredigion,,SA45 9TE,01545 560363,78.0
6672298.0,Ysgol Gymunedol Talgarreg,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Talgarreg,Llandysul,Ceredigion,,SA44 4ER,01545 590683,47.0
6672299.0,Yr Ysgol Gymunedol Gymraeg,667.0,Ceredigion,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,Plascrug Avenue,Aberystwyth,Ceredigion,,SY23 1HL,01970 617613,418.0
6672303.0,Ysgol Gymunedol Comins Coch,667.0,Ceredigion,Primary,Community,EW,English with significant Welsh,Infants & Juniors,---,Comins Coch,Aberystwyth,Ceredigion,,SY23 3BQ,01970 623497,179.0
6672308.0,Ysgol Gymunedol Llanfarian,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Llanfarian,Aberystwyth,Ceredigion,,SY23 4DA,01970 612664,50.0
6672309.0,Ysgol Gymunedol Llanfihangel-Y-Creuddyn,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Llanfihangel-Y-Creuddyn,Aberystwyth,Ceredigion,,SY23 4LA,01974 261347,30.0
6672310.0,Ysgol Gymunedol Llangwyryfon,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Llangwyryfon,Aberystwyth,Ceredigion,,SY23 4HA,01974 241319,46.0
6672311.0,Ysgol Gymunedol Llanilar,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Llanilar,Aberystwyth,Ceredigion,,SY23 4PA,01974 241334,119.0
6672312.0,Ysgol Gymunedol Mynach,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Pontarfynach,Aberystwyth,Ceredigion,,SY23 4QZ,01970 890234,38.0
6672313.0,Ysgol Gymunedol Penllwyn,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Capel Bangor,Aberystwyth,Ceredigion,,SY23 3LP,01970 880277,43.0
6672314.0,Ysgol Gymunedol Llwynyreos,667.0,Ceredigion,Primary,Community,EW,English with significant Welsh,"Nursery, Infants & Juniors",---,Penparcau,Aberystwyth,Ceredigion,,SY23 1SH,01970 617011,278.0
6672315.0,Ysgol Gymunedol Syr John Rhys,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Ponterwyd,Aberystwyth,Ceredigion,,SY23 3JX,01970 890622,25.0
6672316.0,Ysgol Gymunedol Rhydypennau,667.0,Ceredigion,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,Bow Street,Ceredigion,,,SY24 5AD,01970 828608,193.0
6672317.0,Ysgol Gymunedol Talybont,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Talybont,Ceredigion,,,SY24 5HE,01970 832276,77.0
6672319.0,Ysgol Gymunedol Aberporth,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Aberporth,Aberteifi,Ceredigion,,SA43 2DA,01239 810081,150.0
6672323.0,Ysgol Gymunedol Llechryd,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Llechryd,Aberteifi,Ceredigion,,SA43 2NL,01239 682474,57.0
6672324.0,Ysgol Gymunedol Penparc,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Penparc,Aberteifi,Ceredigion,,SA43 1SQ,01239 810586,102.0
6672353.0,Ysgol Gymunedol Pontrhydfendigaid,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Pontrhydfendigaid,Ystrad Meurig,Ceredigion,,SY25 6BL,01974 831641,68.0
6672361.0,Ysgol Gymunedol Plascrug,667.0,Ceredigion,Primary,Community,EW,English with significant Welsh,"Nursery, Infants & Juniors",---,Plascrug Avenue,Aberystwyth,Ceredigion,,SY23 1HL,01970 612286,456.0
6672362.0,Ysgol Gymunedol Craig Yr Wylfa,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Francis Road,Borth,Ceredigion,,SY24 5NJ,01970 871280,42.0
6672363.0,Ysgol Gymunedol Penrhyncoch,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Penrhyncoch,Aberystwyth,Ceredigion,,SY23 3EH,01970 828566,92.0
6672366.0,Ysgol Gymunedol Y Dderi,667.0,Ceredigion,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,Llangybi,Llanbedr Pont Steffan,Ceredigion,,SA48 8LY,01570 493424,120.0
6672367.0,Ysgol Gymunedol Cenarth,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Cenarth,Castell Newydd Emlyn,Sir Gâr,,SA38 9JP,01239 710060,68.0
6672368.0,Ysgol Gynradd Aberteifi,667.0,Ceredigion,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,Stryd Napier,Aberteifi,Ceredigion,,SA43 1EH,01239 612491,446.0
6672369.0,Ysgol Bro Sion Cwilt,667.0,Ceredigion,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,Synod Inn ,Llandysul,,,SA44 6JZ,01545 580107,108.0
6672371.0,Ysgol Gynradd T Llew Jones,667.0,Ceredigion,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,Brynhoffnant,Ceredigion,,,SA44 6EA,01239 654553,192.0
6672372.0,Ysgol Rhos Helyg,667.0,Ceredigion,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Campws Rhos y Wlad,Bronant,Aberystwyth,,SY23 4TQ,01974 251238,66.0
6673058.0,Ysgol Wirfoddol Myfenydd,667.0,Ceredigion,Primary,Voluntary controlled,WM,Welsh medium,Infants & Juniors,Church in Wales,Llanrhystud,Aberystwyth,Ceredigion,,SY23 5DW,01974 202230,75.0
6673061.0,Dyffryn Cledlyn VC School Church in Wales,667.0,Ceredigion,Primary,Voluntary controlled,WM,Welsh medium,"Nursery, Infants & Juniors",Church in Wales,Drefach,Llanbydder,Ceredigion,,SA40 9SX,,123.0
6673318.0,Ysgol Gymorthedig Padarn Sant,667.0,Ceredigion,Primary,Voluntary aided,EW,English with significant Welsh,Infants & Juniors,Roman Catholic,Llanbadarn Road,Aberystwyth,Ceredigion,,SY23 1EZ,01970 630632,145.0
6674042.0,Gyfun Aberaeron Comprehensive,667.0,Ceredigion,Secondary,Community,CB,Bilingual (Type C),Secondary (ages 11-19),---,Stryd Y Fro,Aberaeron,Ceredigion,,SA46 0DT,01545 570217,599.0
6674044.0,Ysgol Uwchradd Aberteifi,667.0,Ceredigion,Secondary,Community,CB,Bilingual (Type C),Secondary (ages 11-19),---,Park Place,Aberteifi,Ceredigion,,SA43 1AD,01239 612670,616.0
6674047.0,Penglais School,667.0,Ceredigion,Secondary,Community,EM,English medium,Secondary (ages 11-19),---,Waunfawr,Aberystwyth,Ceredigion,,SY23 3AW,01970 624811,1087.0
6674048.0,Ysgol Gyfun Penweddig,667.0,Ceredigion,Secondary,Community,AB,Bilingual (Type A),Secondary (ages 11-19),---,Ffordd Llanbadarn,Llangawsai,Aberystwyth,,SY23 3QN,01970 639499,608.0
6675500.0,Ysgol Bro Pedr,667.0,Ceredigion,Middle,Community,WM,Welsh medium,Middle (ages 3-19),---,Llanbedr Pont Steffan,Ceredigion,,,SA48 7BX,01570 422214,1032.0
6675501.0,Ysgol Henry Richard,667.0,Ceredigion,Middle,Community,BB,Bilingual (Type B),Middle (ages 3-16),---,Tregaron,Ceredigion,,,SY25 6HG,01974 298231,318.0
6675502.0,Ysgol Bro Teifi,667.0,Ceredigion,Middle,Community,AB,Bilingual (Type A),Middle (ages 3-19),---,,LLANDYSUL,,,SA44 4JL,01559 362503,924.0
6682203.0,Sageston Community Primary School,668.0,Pembrokeshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Sageston,Tenby,Pembrokeshire,,SA70 8SH,01646 651471,115.0
6682209.0,Ysgol Gymunedol Eglwyswrw,668.0,Pembrokeshire,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Eglwyswrw,Crymych,Pembrokeshire,,SA41 3SN,01239 891267,109.0
6682212.0,Ysgol Gymunedol Wdig,668.0,Pembrokeshire,Primary,Community,TR,Transitional,"Nursery, Infants & Juniors",---,Hill Street,Wdig,Sir Benfro,,SA64 0ET,01348 872503,129.0
6682214.0,Fenton Community Primary School,668.0,Pembrokeshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Portfield,Haverfordwest,Pembrokeshire,,SA61 1BZ,01437 765378,421.0
6682220.0,Johnston C P School,668.0,Pembrokeshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Cranham Park,Johnston,Haverfordwest,Pembrokeshire,SA62 3PU,01437 890280,249.0
6682222.0,Lamphey Primary School,668.0,Pembrokeshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Lamphey,Pembroke,Pembrokeshire,,SA71 5NW,01646 672249,215.0
6682223.0,Ysgol Gymunedol Brynconin,668.0,Pembrokeshire,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,Llandysilio,Clunderwen,Sir Benfro,,SA66 7SY,01437 563555,80.0
6682228.0,Hook Cp School,668.0,Pembrokeshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Newtown Road,Hook,Haverfordwest,Pembrokeshire,SA62 4ND,01437 890343,86.0
6682231.0,Ysgol Llanychllwydog,668.0,Pembrokeshire,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,Pontfaen,Fishguard,Pembrokeshire,,SA65 9SE,01348 881307,23.0
6682233.0,Maenclochog Cp School,668.0,Pembrokeshire,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Maenclochog,Clunderwen,Sir Benfro,,SA66 7LB,01437 532452,93.0
6682242.0,Narberth Cp School,668.0,Pembrokeshire,Primary,Community,DS,Dual Stream,"Nursery, Infants & Juniors",---, JESSE ROAD,,,NARBERTH,SA67 7FE,01834 860776,293.0
6682243.0,Ysgol Bro Ingli,668.0,Pembrokeshire,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,Long Street,Newport,Pembrokeshire,,SA42 0TL,01239 820682,105.0
6682250.0,Puncheston Cp School,668.0,Pembrokeshire,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Puncheston,Haverfordwest,Pembrokeshire,,SA62 5RL,01348 881321,63.0
6682253.0,St Dogmaels Cp,668.0,Pembrokeshire,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,St Dogmaels,Cardigan,Pembrokeshire,,SA43 3ET,01239 613596,111.0
6682254.0,Wolfcastle Cp School,668.0,Pembrokeshire,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,Glancleddau,Wolfscastle,Haverfordwest,Pembrokeshire,SA62 5LZ,01437 741361,51.0
6682258.0,Saundersfoot Cp School,668.0,Pembrokeshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Francis Lane,Saundersfoot,Pembrokeshire,,SA69 9HB,01834 812819,230.0
6682260.0,Stepaside C. P. School,668.0,Pembrokeshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Carmarthen Road,Kilgetty,Pembrokeshire,,SA68 0UG,01834 812764,141.0
6682261.0,Templeton Cp School,668.0,Pembrokeshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,School Road,Templeton,Narberth,Pembrokeshire,SA67 8RS,01834 860657,116.0
6682266.0,Tavernspite Cp School,668.0,Pembrokeshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Tavernspite,Whitland,Pembrokeshire,,SA34 0NL,01834 831691,223.0
6682270.0,Ysgol Gymunedol Croesgoch,668.0,Pembrokeshire,Primary,Community,DS,Dual Stream,"Nursery, Infants & Juniors",---,Llanrhian Road,Croesgoch,Haverfordwest,Pembrokeshire,SA62 5JT,01348 831461,87.0
6682271.0,Broad Haven Cp School,668.0,Pembrokeshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Webbs Hill,Broad Haven,Haverfordwest,Pembrokeshire,SA62 3JT,01437 781404,105.0
6682273.0,Roch Cp School,668.0,Pembrokeshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Roch,Haverfordwest,Pembrokeshire,,SA62 6JU,01437 710517,156.0
6682384.0,Coastlands Cp School,668.0,Pembrokeshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,St Ishmael's Base,Trewarren Road,Haverfordwest,Pembrokeshire,SA62 3SZ,01646 636340,99.0
6682385.0,Ysgol Clydau,668.0,Pembrokeshire,Primary,Community,WM,Welsh medium,Infants & Juniors,---,Tregryn,Llanfyrnach,Pembrokeshire,,SA35 0BE,01239 698236,55.0
6682386.0,Pembroke Dock Community School,668.0,Pembrokeshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---, BUSH STREET,Pembroke Dock,,,SA72 6LQ,01646 684872,685.0
6682387.0,Monkton Priory C.P. School,668.0,Pembrokeshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,St Martin's Road,Monkton,Pembroke,Pembrokeshire,SA71 4LS,01646 685685,231.0
6682388.0,Gelli Aur/Golden Grove,668.0,Pembrokeshire,Primary,Community,DS,Dual Stream,"Nursery, Infants & Juniors",---,Orange Way,Pembroke,,,SA71 4DP,04646 682605,355.0
6682389.0,Ysgol Glannau Gwaun,668.0,Pembrokeshire,Primary,Community,DS,Dual Stream,"Nursery, Infants & Juniors",---,Clive Road,Fishguard,,,SA65 9DB,01348 872505,276.0
6682390.0,Ysgol y Frenni,668.0,Pembrokeshire,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---,Crymych,Pembrokeshire,,,SA41 3QH,01239 831427,171.0
6682391.0,Prendergast Cp School,668.0,Pembrokeshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Stokes Avenue,Prendergast,Haverfordwest,,SA61 2RB,01437 771580,459.0
6682392.0,Pennar Community School,668.0,Pembrokeshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Owen Street,Pennar,Pembroke Dock,Pembrokeshire,SA72 6SL,01646 684402,265.0
6682393.0,Neyland Community School,668.0,Pembrokeshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,John Street,Neyland,Milford Haven,Pembrokeshire,SA73 1TH,01646 600659,313.0
6682395.0,Ysgol Hafan y Mor,668.0,Pembrokeshire,Primary,Community,WM,Welsh medium,"Nursery, Infants & Juniors",---, HEYWOOD LANE,Tenby,,,SA70 8BZ,01834 843248,193.0
6682396.0,Milford Haven Community Primary School,668.0,Pembrokeshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Prioryville,,Milford Haven,Pembrokeshire,SA73 2LQ,01646 692705,734.0
6682397.0,Waldo Williams Primary School,668.0,Pembrokeshire,Primary,Community,EM,English medium,"Nursery, Infants & Juniors",---,Barn Street,,Haverfordwest,Pembrokeshire,SA61 1TD,01437 765480,280.0
